Row ID,Order ID,Order Date,Simulated Ship Date,Customer ID,Country/Region,City,State/Province,Region,Postal Code,Division,Product ID,Product Name,Factory ID,Factory,Factory Latitude,Factory Longitude,Factory Location,Factory -> State Route,Factory -> Region Route,Route ID,Customer Location,Ship Mode,Shipping Lead Time,Shipping Lead Time (Simulated),Delay Status,Route Efficiency Score,Order Year,Order Quarter,Order Month Number,Order Month Name,Order Week Number,Order Day,Order Day Name,Ship Year,Ship Quarter,Ship Month Number,Ship Month Name,Ship Week Number,Ship Day,Ship Day Name,Sales,Units,Cost,Gross Profit,Sales Per Unit,Cost Per Unit,Profit Margin %,Ship Date Valid,Is US Record
7333,US-2024-147942-CHO-NUT-13000,2025-04-01,2025-04-06,147942,United States,San Francisco,California,Pacific,94110,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific,R0006,"San Francisco, California",Standard Class,,5,Moderate Delay,Average,2025,2,4,April,14,1,Tuesday,2025,2,4,April,14,6,Sunday,45.37,13,13.0,32.37,3.4899999999999998,1.0,71.34670487106017,False,True
7334,US-2024-145877-CHO-MIL-31000,2025-04-01,2025-04-04,145877,United States,Springfield,Missouri,Interior,65807,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Missouri,Wicked Choccy's -> Interior,R0166,"Springfield, Missouri",Second Class,,3,On Time,Good,2025,2,4,April,14,1,Tuesday,2025,2,4,April,14,4,Friday,16.25,5,5.7,10.55,3.25,1.1400000000000001,64.92307692307693,False,True
7336,US-2024-147942-CHO-SCR-58000,2025-04-01,2025-04-05,147942,United States,San Francisco,California,Pacific,94110,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific,R0006,"San Francisco, California",Standard Class,,4,Moderate Delay,Good,2025,2,4,April,14,1,Tuesday,2025,2,4,April,14,5,Saturday,7.2,2,2.2,5.0,3.6,1.1,69.44444444444444,False,True
7337,US-2024-118360-CHO-SCR-58000,2025-04-01,2025-04-08,118360,United States,New York City,New York,Atlantic,10011,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic,R0035,"New York City, New York",Standard Class,,7,Delayed,Poor,2025,2,4,April,14,1,Tuesday,2025,2,4,April,15,8,Tuesday,32.4,9,9.9,22.5,3.5999999999999996,1.1,69.44444444444444,False,True
7338,US-2024-145877-CHO-FUD-51000,2025-04-01,2025-04-06,145877,United States,Springfield,Missouri,Interior,65807,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Missouri,Lot's O' Nuts -> Interior,R0027,"Springfield, Missouri",Second Class,,5,Moderate Delay,Average,2025,2,4,April,14,1,Tuesday,2025,2,4,April,14,6,Sunday,21.6,6,7.2,14.4,3.6,1.2,66.66666666666666,False,True
7339,US-2024-149881-CHO-TRI-54000,2025-04-01,2025-04-03,149881,United States,San Francisco,California,Pacific,94110,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific,R0145,"San Francisco, California",First Class,,2,On Time,Excellent,2025,2,4,April,14,1,Tuesday,2025,2,4,April,14,3,Thursday,7.5,2,2.6,4.9,3.75,1.3,65.33333333333334,False,True
7340,US-2024-134495-CHO-SCR-58000,2025-04-01,2025-04-05,134495,United States,Jacksonville,Florida,Gulf,32216,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Florida,Lot's O' Nuts -> Gulf,R0011,"Jacksonville, Florida",Second Class,,4,Moderate Delay,Good,2025,2,4,April,14,1,Tuesday,2025,2,4,April,14,5,Saturday,10.8,3,3.3,7.5,3.6,1.0999999999999999,69.44444444444444,False,True
7341,US-2024-123281-CHO-MIL-31000,2025-04-02,2025-04-09,123281,United States,Los Angeles,California,Pacific,90008,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific,R0145,"Los Angeles, California",Standard Class,,7,Delayed,Poor,2025,2,4,April,14,2,Wednesday,2025,2,4,April,15,9,Wednesday,9.75,3,3.42,6.33,3.25,1.14,64.92307692307693,False,True
7342,US-2024-121419-CHO-SCR-58000,2025-04-02,2025-04-04,121419,United States,Columbus,Georgia,Gulf,31907,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Georgia,Lot's O' Nuts -> Gulf,R0012,"Columbus, Georgia",First Class,,2,On Time,Excellent,2025,2,4,April,14,2,Wednesday,2025,2,4,April,14,4,Friday,7.2,2,2.2,5.0,3.6,1.1,69.44444444444444,False,True
7343,US-2024-106355-CHO-SCR-58000,2025-04-02,2025-04-04,106355,United States,Meriden,Connecticut,Atlantic,06450,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Connecticut,Lot's O' Nuts -> Atlantic,R0008,"Meriden, Connecticut",First Class,,2,On Time,Excellent,2025,2,4,April,14,2,Wednesday,2025,2,4,April,14,4,Friday,14.4,4,4.4,10.0,3.6,1.1,69.44444444444444,False,True
7344,US-2024-145275-CHO-TRI-54000,2025-04-02,2025-04-07,145275,United States,Decatur,Alabama,Gulf,35601,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Alabama,Wicked Choccy's -> Gulf,R0140,"Decatur, Alabama",Standard Class,,5,Moderate Delay,Average,2025,2,4,April,14,2,Wednesday,2025,2,4,April,15,7,Monday,11.25,3,3.9,7.35,3.75,1.3,65.33333333333333,False,True
7345,US-2024-121419-CHO-TRI-54000,2025-04-02,2025-04-04,121419,United States,Columbus,Georgia,Gulf,31907,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Georgia,Wicked Choccy's -> Gulf,R0151,"Columbus, Georgia",First Class,,2,On Time,Excellent,2025,2,4,April,14,2,Wednesday,2025,2,4,April,14,4,Friday,15.0,4,5.2,9.8,3.75,1.3,65.33333333333334,False,True
7346,US-2024-131156-CHO-FUD-51000,2025-04-03,2025-04-09,131156,United States,Philadelphia,Pennsylvania,Atlantic,19143,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Pennsylvania,Lot's O' Nuts -> Atlantic,R0043,"Philadelphia, Pennsylvania",Standard Class,,6,Delayed,Average,2025,2,4,April,14,3,Thursday,2025,2,4,April,15,9,Wednesday,14.4,4,4.8,9.6,3.6,1.2,66.66666666666666,False,True
7347,US-2024-127264-CHO-NUT-13000,2025-04-03,2025-04-06,127264,United States,Chicago,Illinois,Interior,60653,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Illinois,Lot's O' Nuts -> Interior,R0014,"Chicago, Illinois",First Class,,3,On Time,Good,2025,2,4,April,14,3,Thursday,2025,2,4,April,14,6,Sunday,10.47,3,3.0,7.47,3.49,1.0,71.34670487106017,False,True
7348,US-2024-140536-CHO-NUT-13000,2025-04-04,2025-04-06,140536,United States,New York City,New York,Atlantic,10035,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic,R0035,"New York City, New York",First Class,,2,On Time,Excellent,2025,2,4,April,14,4,Friday,2025,2,4,April,14,6,Sunday,13.96,4,4.0,9.96,3.49,1.0,71.34670487106017,False,True
7349,US-2024-109211-OTH-KAZ-38000,2025-04-04,2025-04-10,109211,United States,New York City,New York,Atlantic,10011,Other,OTH-KAZ-38000,Kazookles,F005,The Other Factory,35.1175,-89.971107,The Other Factory,The Other Factory -> New York,The Other Factory -> Atlantic,R0129,"New York City, New York",Standard Class,,6,Delayed,Average,2025,2,4,April,14,4,Friday,2025,2,4,April,15,10,Thursday,3.25,1,3.0,0.25,3.25,3.0,7.6923076923076925,False,True
7350,US-2024-144848-CHO-SCR-58000,2025-04-04,2025-04-05,144848,United States,New York City,New York,Atlantic,10009,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic,R0035,"New York City, New York",First Class,,1,On Time,Excellent,2025,2,4,April,14,4,Friday,2025,2,4,April,14,5,Saturday,3.6,1,1.1,2.5,3.6,1.1,69.44444444444444,False,True
7351,US-2024-144848-OTH-LIC-15000,2025-04-04,2025-04-07,144848,United States,New York City,New York,Atlantic,10009,Other,OTH-LIC-15000,Lickable Wallpaper,F004,Secret Factory,41.446333,-90.565487,Secret Factory,Secret Factory -> New York,Secret Factory -> Atlantic,R0082,"New York City, New York",First Class,,3,On Time,Good,2025,2,4,April,14,4,Friday,2025,2,4,April,15,7,Monday,40.0,2,20.0,20.0,20.0,10.0,50.0,False,True
7353,US-2024-157903-CHO-NUT-13000,2025-04-04,2025-04-11,157903,United States,Des Plaines,Illinois,Interior,60016,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Illinois,Lot's O' Nuts -> Interior,R0014,"Des Plaines, Illinois",Standard Class,,7,Delayed,Poor,2025,2,4,April,14,4,Friday,2025,2,4,April,15,11,Friday,13.96,4,4.0,9.96,3.49,1.0,71.34670487106017,False,True
7354,US-2024-161592-CHO-FUD-51000,2025-04-06,2025-04-10,161592,United States,Chattanooga,Tennessee,Gulf,37421,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Tennessee,Lot's O' Nuts -> Gulf,R0049,"Chattanooga, Tennessee",Standard Class,,4,Moderate Delay,Good,2025,2,4,April,14,6,Sunday,2025,2,4,April,15,10,Thursday,18.0,5,6.0,12.0,3.6,1.2,66.66666666666666,False,True
7355,US-2024-107265-CHO-FUD-51000,2025-04-06,2025-04-11,107265,United States,Marion,Iowa,Interior,52302,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Iowa,Lot's O' Nuts -> Interior,R0016,"Marion, Iowa",Standard Class,,5,Moderate Delay,Average,2025,2,4,April,14,6,Sunday,2025,2,4,April,15,11,Friday,10.8,3,3.6,7.2,3.6,1.2,66.66666666666666,False,True
7356,US-2024-100930-CHO-FUD-51000,2025-04-07,2025-04-14,100930,United States,Tampa,Florida,Gulf,33614,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Florida,Lot's O' Nuts -> Gulf,R0011,"Tampa, Florida",Standard Class,,7,Delayed,Poor,2025,2,4,April,15,7,Monday,2025,2,4,April,16,14,Monday,10.8,3,3.6,7.2,3.6,1.2,66.66666666666666,False,True
7357,US-2024-100930-CHO-FUD-51000,2025-04-07,2025-04-12,100930,United States,Tampa,Florida,Gulf,33614,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Florida,Lot's O' Nuts -> Gulf,R0011,"Tampa, Florida",Standard Class,,5,Moderate Delay,Average,2025,2,4,April,15,7,Monday,2025,2,4,April,15,12,Saturday,7.2,2,2.4,4.8,3.6,1.2,66.66666666666666,False,True
7358,US-2024-100930-CHO-MIL-31000,2025-04-07,2025-04-14,100930,United States,Tampa,Florida,Gulf,33614,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Florida,Wicked Choccy's -> Gulf,R0150,"Tampa, Florida",Standard Class,,7,Delayed,Poor,2025,2,4,April,15,7,Monday,2025,2,4,April,16,14,Monday,9.75,3,3.42,6.33,3.25,1.14,64.92307692307693,False,True
7359,US-2024-165904-CHO-NUT-13000,2025-04-07,2025-04-14,165904,United States,Jacksonville,Florida,Gulf,32216,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Florida,Lot's O' Nuts -> Gulf,R0011,"Jacksonville, Florida",Standard Class,,7,Delayed,Poor,2025,2,4,April,15,7,Monday,2025,2,4,April,16,14,Monday,6.98,2,2.0,4.98,3.49,1.0,71.34670487106017,False,True
7360,US-2024-100930-CHO-SCR-58000,2025-04-07,2025-04-14,100930,United States,Tampa,Florida,Gulf,33614,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Florida,Lot's O' Nuts -> Gulf,R0011,"Tampa, Florida",Standard Class,,7,Delayed,Poor,2025,2,4,April,15,7,Monday,2025,2,4,April,16,14,Monday,7.2,2,2.2,5.0,3.6,1.1,69.44444444444444,False,True
7362,US-2024-165904-CHO-FUD-51000,2025-04-07,2025-04-11,165904,United States,Jacksonville,Florida,Gulf,32216,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Florida,Lot's O' Nuts -> Gulf,R0011,"Jacksonville, Florida",Standard Class,,4,Moderate Delay,Good,2025,2,4,April,15,7,Monday,2025,2,4,April,15,11,Friday,7.2,2,2.4,4.8,3.6,1.2,66.66666666666666,False,True
7363,US-2024-157854-CHO-MIL-31000,2025-04-08,2025-04-13,157854,United States,Roswell,Georgia,Gulf,30076,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Georgia,Wicked Choccy's -> Gulf,R0151,"Roswell, Georgia",Standard Class,,5,Moderate Delay,Average,2025,2,4,April,15,8,Tuesday,2025,2,4,April,15,13,Sunday,19.5,6,6.84,12.66,3.25,1.14,64.92307692307693,False,True
7364,US-2024-136721-CHO-FUD-51000,2025-04-08,2025-04-14,136721,United States,Oak Park,Michigan,Interior,48237,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Michigan,Lot's O' Nuts -> Interior,R0024,"Oak Park, Michigan",Standard Class,,6,Delayed,Average,2025,2,4,April,15,8,Tuesday,2025,2,4,April,16,14,Monday,10.8,3,3.6,7.2,3.6,1.2,66.66666666666666,False,True
7365,US-2024-136721-CHO-MIL-31000,2025-04-08,2025-04-15,136721,United States,Oak Park,Michigan,Interior,48237,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Michigan,Wicked Choccy's -> Interior,R0163,"Oak Park, Michigan",Standard Class,,7,Delayed,Poor,2025,2,4,April,15,8,Tuesday,2025,2,4,April,16,15,Tuesday,6.5,2,2.28,4.22,3.25,1.14,64.92307692307692,False,True
7366,US-2024-112333-CHO-SCR-58000,2025-04-08,2025-04-12,112333,United States,Plainfield,New Jersey,Atlantic,07060,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> New Jersey,Lot's O' Nuts -> Atlantic,R0033,"Plainfield, New Jersey",Standard Class,,4,Moderate Delay,Good,2025,2,4,April,15,8,Tuesday,2025,2,4,April,15,12,Saturday,18.0,5,5.5,12.5,3.6,1.1,69.44444444444444,False,True
7367,US-2024-157854-CHO-FUD-51000,2025-04-08,2025-04-13,157854,United States,Roswell,Georgia,Gulf,30076,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Georgia,Lot's O' Nuts -> Gulf,R0012,"Roswell, Georgia",Standard Class,,5,Moderate Delay,Average,2025,2,4,April,15,8,Tuesday,2025,2,4,April,15,13,Sunday,10.8,3,3.6,7.2,3.6,1.2,66.66666666666666,False,True
7368,US-2024-150987-CHO-TRI-54000,2025-04-08,2025-04-12,150987,United States,San Francisco,California,Pacific,94110,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific,R0145,"San Francisco, California",Standard Class,,4,Moderate Delay,Good,2025,2,4,April,15,8,Tuesday,2025,2,4,April,15,12,Saturday,18.75,5,6.5,12.25,3.75,1.3,65.33333333333333,False,True
7369,US-2024-150987-CHO-TRI-54000,2025-04-08,2025-04-15,150987,United States,San Francisco,California,Pacific,94110,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific,R0145,"San Francisco, California",Standard Class,,7,Delayed,Poor,2025,2,4,April,15,8,Tuesday,2025,2,4,April,16,15,Tuesday,15.0,4,5.2,9.8,3.75,1.3,65.33333333333334,False,True
7370,US-2024-112333-CHO-MIL-31000,2025-04-08,2025-04-15,112333,United States,Plainfield,New Jersey,Atlantic,07060,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> New Jersey,Wicked Choccy's -> Atlantic,R0172,"Plainfield, New Jersey",Standard Class,,7,Delayed,Poor,2025,2,4,April,15,8,Tuesday,2025,2,4,April,16,15,Tuesday,13.0,4,4.56,8.44,3.25,1.14,64.92307692307692,False,True
7371,US-2024-135279-CHO-SCR-58000,2025-04-09,2025-04-10,135279,United States,New York City,New York,Atlantic,10011,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic,R0035,"New York City, New York",First Class,,1,On Time,Excellent,2025,2,4,April,15,9,Wednesday,2025,2,4,April,15,10,Thursday,10.8,3,3.3,7.5,3.6,1.0999999999999999,69.44444444444444,False,True
7372,US-2024-122154-CHO-NUT-13000,2025-04-09,2025-04-10,122154,United States,Jacksonville,Florida,Gulf,32216,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Florida,Lot's O' Nuts -> Gulf,R0011,"Jacksonville, Florida",First Class,,1,On Time,Excellent,2025,2,4,April,15,9,Wednesday,2025,2,4,April,15,10,Thursday,3.49,1,1.0,2.49,3.49,1.0,71.34670487106017,False,True
7373,US-2024-112900-CHO-FUD-51000,2025-04-09,2025-04-12,112900,United States,Detroit,Michigan,Interior,48205,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Michigan,Lot's O' Nuts -> Interior,R0024,"Detroit, Michigan",Second Class,,3,On Time,Good,2025,2,4,April,15,9,Wednesday,2025,2,4,April,15,12,Saturday,28.8,8,9.6,19.2,3.6,1.2,66.66666666666666,False,True
7374,US-2024-169404-CHO-FUD-51000,2025-04-09,2025-04-16,169404,United States,York,Pennsylvania,Atlantic,17403,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Pennsylvania,Lot's O' Nuts -> Atlantic,R0043,"York, Pennsylvania",Standard Class,,7,Delayed,Poor,2025,2,4,April,15,9,Wednesday,2025,2,4,April,16,16,Wednesday,14.4,4,4.8,9.6,3.6,1.2,66.66666666666666,False,True
7375,US-2024-122154-CHO-FUD-51000,2025-04-09,2025-04-11,122154,United States,Jacksonville,Florida,Gulf,32216,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Florida,Lot's O' Nuts -> Gulf,R0011,"Jacksonville, Florida",First Class,,2,On Time,Excellent,2025,2,4,April,15,9,Wednesday,2025,2,4,April,15,11,Friday,10.8,3,3.6,7.2,3.6,1.2,66.66666666666666,False,True
7376,US-2024-135279-CHO-NUT-13000,2025-04-09,2025-04-10,135279,United States,New York City,New York,Atlantic,10011,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic,R0035,"New York City, New York",First Class,,1,On Time,Excellent,2025,2,4,April,15,9,Wednesday,2025,2,4,April,15,10,Thursday,10.47,3,3.0,7.47,3.49,1.0,71.34670487106017,False,True
7377,US-2024-135279-CHO-FUD-51000,2025-04-09,2025-04-10,135279,United States,New York City,New York,Atlantic,10011,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic,R0035,"New York City, New York",First Class,,1,On Time,Excellent,2025,2,4,April,15,9,Wednesday,2025,2,4,April,15,10,Thursday,7.2,2,2.4,4.8,3.6,1.2,66.66666666666666,False,True
7378,US-2024-122154-CHO-TRI-54000,2025-04-09,2025-04-11,122154,United States,Jacksonville,Florida,Gulf,32216,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Florida,Wicked Choccy's -> Gulf,R0150,"Jacksonville, Florida",First Class,,2,On Time,Excellent,2025,2,4,April,15,9,Wednesday,2025,2,4,April,15,11,Friday,11.25,3,3.9,7.35,3.75,1.3,65.33333333333333,False,True
7379,US-2024-169404-CHO-TRI-54000,2025-04-09,2025-04-14,169404,United States,York,Pennsylvania,Atlantic,17403,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Pennsylvania,Wicked Choccy's -> Atlantic,R0182,"York, Pennsylvania",Standard Class,,5,Moderate Delay,Average,2025,2,4,April,15,9,Wednesday,2025,2,4,April,16,14,Monday,7.5,2,2.6,4.9,3.75,1.3,65.33333333333334,False,True
7380,US-2024-135279-OTH-FIZ-56000,2025-04-09,2025-04-10,135279,United States,New York City,New York,Atlantic,10011,Sugar,OTH-FIZ-56000,Fizzy Lifting Drinks,F003,Sugar Shack,48.119141,-96.18115,Sugar Shack,Sugar Shack -> New York,Sugar Shack -> Atlantic,R0105,"New York City, New York",First Class,,1,On Time,Excellent,2025,2,4,April,15,9,Wednesday,2025,2,4,April,15,10,Thursday,15.0,4,6.0,9.0,3.75,1.5,60.0,False,True
7383,US-2024-115070-CHO-SCR-58000,2025-04-10,2025-04-15,115070,United States,Jacksonville,Florida,Gulf,32216,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Florida,Lot's O' Nuts -> Gulf,R0011,"Jacksonville, Florida",Second Class,,5,Moderate Delay,Average,2025,2,4,April,15,10,Thursday,2025,2,4,April,16,15,Tuesday,18.0,5,5.5,12.5,3.6,1.1,69.44444444444444,False,True
7384,US-2024-135069-CHO-MIL-31000,2025-04-10,2025-04-15,135069,United States,Philadelphia,Pennsylvania,Atlantic,19143,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Pennsylvania,Wicked Choccy's -> Atlantic,R0182,"Philadelphia, Pennsylvania",Standard Class,,5,Moderate Delay,Average,2025,2,4,April,15,10,Thursday,2025,2,4,April,16,15,Tuesday,9.75,3,3.42,6.33,3.25,1.14,64.92307692307693,False,True
7385,US-2024-135069-CHO-MIL-31000,2025-04-10,2025-04-15,135069,United States,Philadelphia,Pennsylvania,Atlantic,19143,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Pennsylvania,Wicked Choccy's -> Atlantic,R0182,"Philadelphia, Pennsylvania",Standard Class,,5,Moderate Delay,Average,2025,2,4,April,15,10,Thursday,2025,2,4,April,16,15,Tuesday,13.0,4,4.56,8.44,3.25,1.14,64.92307692307692,False,True
7386,US-2024-115070-CHO-SCR-58000,2025-04-10,2025-04-15,115070,United States,Jacksonville,Florida,Gulf,32216,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Florida,Lot's O' Nuts -> Gulf,R0011,"Jacksonville, Florida",Second Class,,5,Moderate Delay,Average,2025,2,4,April,15,10,Thursday,2025,2,4,April,16,15,Tuesday,10.8,3,3.3,7.5,3.6,1.0999999999999999,69.44444444444444,False,True
7387,US-2024-161984-CHO-SCR-58000,2025-04-10,2025-04-16,161984,United States,New Brunswick,New Jersey,Atlantic,08901,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> New Jersey,Lot's O' Nuts -> Atlantic,R0033,"New Brunswick, New Jersey",Standard Class,,6,Delayed,Average,2025,2,4,April,15,10,Thursday,2025,2,4,April,16,16,Wednesday,7.2,2,2.2,5.0,3.6,1.1,69.44444444444444,False,True
