Order ID,State/Province,Region,City,Order Date,Factory,Ship Mode,Sales,Gross Profit,Profit Margin %,Shipping Lead Time (Simulated),Delay Status,Route Efficiency Score,Units,Cost
US-2024-163629-CHO-TRI-54000,Georgia,Gulf,Athens,2025-11-17,Wicked Choccy's,Standard Class,3.75,2.45,65.33,4,Moderate Delay,Good,1,1.30
US-2024-100902-CHO-SCR-58000,North Carolina,Gulf,Charlotte,2025-11-17,Lot's O' Nuts,Standard Class,18.00,12.50,69.44,7,Delayed,Poor,5,5.50
US-2024-141719-CHO-FUD-51000,Illinois,Interior,Naperville,2025-11-17,Lot's O' Nuts,Second Class,18.00,12.00,66.67,4,Moderate Delay,Good,5,6.00
US-2024-166709-CHO-NUT-13000,Delaware,Atlantic,Newark,2025-11-17,Lot's O' Nuts,Standard Class,10.47,7.47,71.35,5,Moderate Delay,Average,3,3.00
US-2024-163629-CHO-SCR-58000,Georgia,Gulf,Athens,2025-11-17,Lot's O' Nuts,Standard Class,18.00,12.50,69.44,4,Moderate Delay,Good,5,5.50
US-2024-160122-CHO-NUT-13000,Illinois,Interior,Chicago,2025-11-18,Lot's O' Nuts,Standard Class,6.98,4.98,71.35,6,Delayed,Average,2,2.00
US-2024-107825-CHO-NUT-13000,Wisconsin,Interior,Milwaukee,2025-11-18,Lot's O' Nuts,Same Day,6.98,4.98,71.35,1,On Time,Excellent,2,2.00
US-2024-143434-CHO-FUD-51000,Michigan,Interior,Saginaw,2025-11-18,Lot's O' Nuts,Standard Class,14.40,9.60,66.67,5,Moderate Delay,Average,4,4.80
US-2024-104864-CHO-FUD-51000,Florida,Gulf,Miramar,2025-11-18,Lot's O' Nuts,Second Class,14.40,9.60,66.67,5,Moderate Delay,Average,4,4.80
US-2024-158946-CHO-FUD-51000,Ohio,Atlantic,Lakewood,2025-11-18,Lot's O' Nuts,Standard Class,25.20,16.80,66.67,5,Moderate Delay,Average,7,8.40
US-2024-132444-CHO-MIL-31000,Washington,Pacific,Seattle,2025-11-18,Wicked Choccy's,First Class,6.50,4.22,64.92,2,On Time,Excellent,2,2.28
US-2024-104864-CHO-FUD-51000,Florida,Gulf,Miramar,2025-11-18,Lot's O' Nuts,Second Class,28.80,19.20,66.67,3,On Time,Good,8,9.60
US-2024-160122-CHO-NUT-13000,Illinois,Interior,Chicago,2025-11-18,Lot's O' Nuts,Standard Class,20.94,14.94,71.35,6,Delayed,Average,6,6.00
US-2024-107825-CHO-FUD-51000,Wisconsin,Interior,Milwaukee,2025-11-18,Lot's O' Nuts,Same Day,7.20,4.80,66.67,0,On Time,Excellent,2,2.40
US-2024-167871-CHO-TRI-54000,Florida,Gulf,Homestead,2025-11-18,Wicked Choccy's,Standard Class,3.75,2.45,65.33,5,Moderate Delay,Average,1,1.30
US-2024-104864-OTH-GUM-21000,Florida,Gulf,Miramar,2025-11-18,Secret Factory,Second Class,10.00,5.20,52.00,4,Moderate Delay,Good,8,4.80
US-2024-104864-OTH-GUM-21000,Florida,Gulf,Miramar,2025-11-18,Secret Factory,Second Class,5.00,2.60,52.00,4,Moderate Delay,Good,4,2.40
US-2024-132444-CHO-FUD-51000,Washington,Pacific,Seattle,2025-11-18,Lot's O' Nuts,First Class,10.80,7.20,66.67,2,On Time,Excellent,3,3.60
US-2024-107825-CHO-FUD-51000,Wisconsin,Interior,Milwaukee,2025-11-18,Lot's O' Nuts,Same Day,3.60,2.40,66.67,1,On Time,Excellent,1,1.20
US-2024-107825-CHO-FUD-51000,Wisconsin,Interior,Milwaukee,2025-11-18,Lot's O' Nuts,Same Day,21.60,14.40,66.67,1,On Time,Excellent,6,7.20
US-2024-104864-CHO-SCR-58000,Florida,Gulf,Miramar,2025-11-18,Lot's O' Nuts,Second Class,18.00,12.50,69.44,3,On Time,Good,5,5.50
US-2024-132444-CHO-MIL-31000,Washington,Pacific,Seattle,2025-11-18,Wicked Choccy's,First Class,19.50,12.66,64.92,1,On Time,Excellent,6,6.84
US-2024-167871-CHO-SCR-58000,Florida,Gulf,Homestead,2025-11-18,Lot's O' Nuts,Standard Class,3.60,2.50,69.44,6,Delayed,Average,1,1.10
US-2024-132444-CHO-FUD-51000,Washington,Pacific,Seattle,2025-11-18,Lot's O' Nuts,First Class,14.40,9.60,66.67,3,On Time,Good,4,4.80
US-2024-104913-CHO-MIL-31000,New York,Atlantic,Long Beach,2025-11-18,Wicked Choccy's,Standard Class,16.25,10.55,64.92,7,Delayed,Poor,5,5.70
US-2024-139969-CHO-MIL-31000,Texas,Interior,College Station,2025-11-19,Wicked Choccy's,Standard Class,9.75,6.33,64.92,6,Delayed,Average,3,3.42
US-2024-131254-CHO-MIL-31000,Texas,Interior,Houston,2025-11-19,Wicked Choccy's,First Class,9.75,6.33,64.92,3,On Time,Good,3,3.42
US-2024-137491-CHO-MIL-31000,Texas,Interior,San Angelo,2025-11-19,Wicked Choccy's,Standard Class,6.50,4.22,64.92,7,Delayed,Poor,2,2.28
US-2024-158876-CHO-NUT-13000,Texas,Interior,Carrollton,2025-11-19,Lot's O' Nuts,Second Class,6.98,4.98,71.35,4,Moderate Delay,Good,2,2.00
US-2024-126242-CHO-SCR-58000,California,Pacific,Los Angeles,2025-11-19,Lot's O' Nuts,Standard Class,3.60,2.50,69.44,4,Moderate Delay,Good,1,1.10
US-2024-101042-CHO-MIL-31000,Kentucky,Gulf,Henderson,2025-11-19,Wicked Choccy's,Standard Class,19.50,12.66,64.92,6,Delayed,Average,6,6.84
US-2024-143021-CHO-SCR-58000,New York,Atlantic,New York City,2025-11-19,Lot's O' Nuts,Same Day,10.80,7.50,69.44,1,On Time,Excellent,3,3.30
US-2024-152380-CHO-TRI-54000,Illinois,Interior,Chicago,2025-11-19,Wicked Choccy's,Standard Class,11.25,7.35,65.33,5,Moderate Delay,Average,3,3.90
US-2024-112529-CHO-TRI-54000,Texas,Interior,San Antonio,2025-11-19,Wicked Choccy's,First Class,22.50,14.70,65.33,3,On Time,Good,6,7.80
US-2024-168858-CHO-NUT-13000,New York,Atlantic,New York City,2025-11-19,Lot's O' Nuts,Standard Class,24.43,17.43,71.35,7,Delayed,Poor,7,7.00
US-2024-146458-CHO-NUT-13000,Virginia,Gulf,Springfield,2025-11-19,Lot's O' Nuts,Second Class,24.43,17.43,71.35,3,On Time,Good,7,7.00
US-2024-112529-CHO-MIL-31000,Texas,Interior,San Antonio,2025-11-19,Wicked Choccy's,First Class,13.00,8.44,64.92,2,On Time,Excellent,4,4.56
US-2024-158876-CHO-SCR-58000,Texas,Interior,Carrollton,2025-11-19,Lot's O' Nuts,Second Class,14.40,10.00,69.44,3,On Time,Good,4,4.40
US-2024-131254-CHO-FUD-51000,Texas,Interior,Houston,2025-11-19,Lot's O' Nuts,First Class,18.00,12.00,66.67,1,On Time,Excellent,5,6.00
US-2024-101042-CHO-TRI-54000,Kentucky,Gulf,Henderson,2025-11-19,Wicked Choccy's,Standard Class,7.50,4.90,65.33,5,Moderate Delay,Average,2,2.60
US-2024-162929-CHO-TRI-54000,New York,Atlantic,New York City,2025-11-19,Wicked Choccy's,First Class,22.50,14.70,65.33,2,On Time,Excellent,6,7.80
US-2024-143021-CHO-FUD-51000,New York,Atlantic,New York City,2025-11-19,Lot's O' Nuts,Same Day,25.20,16.80,66.67,0,On Time,Excellent,7,8.40
US-2024-131254-CHO-NUT-13000,Texas,Interior,Houston,2025-11-19,Lot's O' Nuts,First Class,20.94,14.94,71.35,1,On Time,Excellent,6,6.00
US-2024-108014-CHO-SCR-58000,Ohio,Atlantic,Cleveland,2025-11-19,Lot's O' Nuts,Standard Class,25.20,17.50,69.44,5,Moderate Delay,Average,7,7.70
US-2024-168858-CHO-MIL-31000,New York,Atlantic,New York City,2025-11-19,Wicked Choccy's,Standard Class,9.75,6.33,64.92,6,Delayed,Average,3,3.42
US-2024-110926-CHO-SCR-58000,Virginia,Gulf,Alexandria,2025-11-19,Lot's O' Nuts,Standard Class,25.20,17.50,69.44,5,Moderate Delay,Average,7,7.70
US-2024-162929-CHO-MIL-31000,New York,Atlantic,New York City,2025-11-19,Wicked Choccy's,First Class,6.50,4.22,64.92,2,On Time,Excellent,2,2.28
US-2024-126242-CHO-NUT-13000,California,Pacific,Los Angeles,2025-11-19,Lot's O' Nuts,Standard Class,31.41,22.41,71.35,5,Moderate Delay,Average,9,9.00
US-2024-158876-CHO-SCR-58000,Texas,Interior,Carrollton,2025-11-19,Lot's O' Nuts,Second Class,3.60,2.50,69.44,5,Moderate Delay,Average,1,1.10
US-2024-121468-CHO-SCR-58000,California,Pacific,Westminster,2025-11-19,Lot's O' Nuts,First Class,14.40,10.00,69.44,2,On Time,Excellent,4,4.40
US-2024-111556-CHO-SCR-58000,New York,Atlantic,New York City,2025-11-20,Lot's O' Nuts,First Class,7.20,5.00,69.44,3,On Time,Good,2,2.20
US-2024-103499-CHO-FUD-51000,Tennessee,Gulf,Jackson,2025-11-20,Lot's O' Nuts,Standard Class,7.20,4.80,66.67,4,Moderate Delay,Good,2,2.40
US-2024-110996-CHO-TRI-54000,California,Pacific,Ontario,2025-11-20,Wicked Choccy's,Standard Class,18.75,12.25,65.33,7,Delayed,Poor,5,6.50
US-2024-161193-CHO-NUT-13000,Ohio,Atlantic,Newark,2025-11-20,Lot's O' Nuts,Standard Class,6.98,4.98,71.35,5,Moderate Delay,Average,2,2.00
US-2024-154123-CHO-SCR-58000,Kentucky,Gulf,Henderson,2025-11-20,Lot's O' Nuts,Standard Class,7.20,5.00,69.44,4,Moderate Delay,Good,2,2.20
US-2024-120404-CHO-SCR-58000,New York,Atlantic,New York City,2025-11-20,Lot's O' Nuts,Second Class,10.80,7.50,69.44,5,Moderate Delay,Average,3,3.30
US-2024-161193-CHO-MIL-31000,Ohio,Atlantic,Newark,2025-11-20,Wicked Choccy's,Standard Class,16.25,10.55,64.92,4,Moderate Delay,Good,5,5.70
US-2024-118731-CHO-TRI-54000,California,Pacific,San Francisco,2025-11-20,Wicked Choccy's,Second Class,11.25,7.35,65.33,3,On Time,Good,3,3.90
US-2024-121818-CHO-TRI-54000,North Carolina,Gulf,Burlington,2025-11-20,Wicked Choccy's,First Class,26.25,17.15,65.33,3,On Time,Good,7,9.10
US-2024-146724-CHO-TRI-54000,Minnesota,Interior,Lakeville,2025-11-20,Wicked Choccy's,Standard Class,37.50,24.50,65.33,4,Moderate Delay,Good,10,13.00
US-2024-111556-CHO-SCR-58000,New York,Atlantic,New York City,2025-11-20,Lot's O' Nuts,First Class,10.80,7.50,69.44,2,On Time,Excellent,3,3.30
US-2024-121818-CHO-MIL-31000,North Carolina,Gulf,Burlington,2025-11-20,Wicked Choccy's,First Class,9.75,6.33,64.92,1,On Time,Excellent,3,3.42
US-2024-118731-CHO-FUD-51000,California,Pacific,San Francisco,2025-11-20,Lot's O' Nuts,Second Class,25.20,16.80,66.67,3,On Time,Good,7,8.40
US-2024-111556-CHO-SCR-58000,New York,Atlantic,New York City,2025-11-20,Lot's O' Nuts,First Class,25.20,17.50,69.44,1,On Time,Excellent,7,7.70
US-2024-120404-CHO-TRI-54000,New York,Atlantic,New York City,2025-11-20,Wicked Choccy's,Second Class,11.25,7.35,65.33,3,On Time,Good,3,3.90
US-2024-120404-CHO-TRI-54000,New York,Atlantic,New York City,2025-11-20,Wicked Choccy's,Second Class,3.75,2.45,65.33,4,Moderate Delay,Good,1,1.30
US-2024-111556-CHO-MIL-31000,New York,Atlantic,New York City,2025-11-20,Wicked Choccy's,First Class,9.75,6.33,64.92,2,On Time,Excellent,3,3.42
US-2024-107874-CHO-NUT-13000,New York,Atlantic,New York City,2025-11-21,Lot's O' Nuts,Standard Class,3.49,2.49,71.35,4,Moderate Delay,Good,1,1.00
US-2024-142888-CHO-MIL-31000,Washington,Pacific,Spokane,2025-11-21,Wicked Choccy's,Standard Class,3.25,2.11,64.92,5,Moderate Delay,Average,1,1.14
US-2024-103380-CHO-NUT-13000,California,Pacific,Pasadena,2025-11-21,Lot's O' Nuts,Standard Class,3.49,2.49,71.35,5,Moderate Delay,Average,1,1.00
US-2024-105130-CHO-NUT-13000,California,Pacific,San Francisco,2025-11-21,Lot's O' Nuts,Standard Class,13.96,9.96,71.35,6,Delayed,Average,4,4.00
US-2024-103380-CHO-TRI-54000,California,Pacific,Pasadena,2025-11-21,Wicked Choccy's,Standard Class,7.50,4.90,65.33,7,Delayed,Poor,2,2.60
US-2024-105130-CHO-MIL-31000,California,Pacific,San Francisco,2025-11-21,Wicked Choccy's,Standard Class,6.50,4.22,64.92,6,Delayed,Average,2,2.28
US-2024-110443-CHO-TRI-54000,Washington,Pacific,Renton,2025-11-21,Wicked Choccy's,Standard Class,18.75,12.25,65.33,7,Delayed,Poor,5,6.50
US-2024-103380-CHO-NUT-13000,California,Pacific,Pasadena,2025-11-21,Lot's O' Nuts,Standard Class,6.98,4.98,71.35,4,Moderate Delay,Good,2,2.00
US-2024-100811-CHO-NUT-13000,Pennsylvania,Atlantic,Philadelphia,2025-11-21,Lot's O' Nuts,First Class,6.98,4.98,71.35,1,On Time,Excellent,2,2.00
US-2024-110443-CHO-NUT-13000,Washington,Pacific,Renton,2025-11-21,Lot's O' Nuts,Standard Class,27.92,19.92,71.35,7,Delayed,Poor,8,8.00
US-2024-100811-CHO-TRI-54000,Pennsylvania,Atlantic,Philadelphia,2025-11-21,Wicked Choccy's,First Class,15.00,9.80,65.33,1,On Time,Excellent,4,5.20
US-2024-103380-CHO-MIL-31000,California,Pacific,Pasadena,2025-11-21,Wicked Choccy's,Standard Class,6.50,4.22,64.92,7,Delayed,Poor,2,2.28
US-2024-110443-CHO-MIL-31000,Washington,Pacific,Renton,2025-11-21,Wicked Choccy's,Standard Class,3.25,2.11,64.92,5,Moderate Delay,Average,1,1.14
US-2024-157420-CHO-NUT-13000,Texas,Interior,Houston,2025-11-21,Lot's O' Nuts,Same Day,10.47,7.47,71.35,0,On Time,Excellent,3,3.00
US-2024-103380-CHO-MIL-31000,California,Pacific,Pasadena,2025-11-21,Wicked Choccy's,Standard Class,9.75,6.33,64.92,7,Delayed,Poor,3,3.42
US-2024-144036-CHO-MIL-31000,Texas,Interior,Houston,2025-11-22,Wicked Choccy's,Standard Class,26.00,16.88,64.92,6,Delayed,Average,8,9.12
US-2024-103156-CHO-SCR-58000,Pennsylvania,Atlantic,Philadelphia,2025-11-23,Lot's O' Nuts,First Class,32.40,22.50,69.44,3,On Time,Good,9,9.90
US-2024-149160-CHO-TRI-54000,Michigan,Interior,Canton,2025-11-23,Wicked Choccy's,Second Class,7.50,4.90,65.33,4,Moderate Delay,Good,2,2.60
US-2024-119746-CHO-NUT-13000,Illinois,Interior,Chicago,2025-11-23,Lot's O' Nuts,Standard Class,3.49,2.49,71.35,4,Moderate Delay,Good,1,1.00
US-2024-156622-CHO-FUD-51000,Texas,Interior,Dallas,2025-11-23,Lot's O' Nuts,First Class,3.60,2.40,66.67,3,On Time,Good,1,1.20
US-2024-119004-CHO-SCR-58000,North Carolina,Gulf,Charlotte,2025-11-23,Lot's O' Nuts,Standard Class,3.60,2.50,69.44,4,Moderate Delay,Good,1,1.10
US-2024-149160-CHO-NUT-13000,Michigan,Interior,Canton,2025-11-23,Lot's O' Nuts,Second Class,27.92,19.92,71.35,4,Moderate Delay,Good,8,8.00
US-2024-107832-CHO-NUT-13000,Pennsylvania,Atlantic,Philadelphia,2025-11-23,Lot's O' Nuts,Second Class,3.49,2.49,71.35,4,Moderate Delay,Good,1,1.00
US-2024-156622-CHO-FUD-51000,Texas,Interior,Dallas,2025-11-23,Lot's O' Nuts,First Class,7.20,4.80,66.67,3,On Time,Good,2,2.40
US-2024-119746-CHO-NUT-13000,Illinois,Interior,Chicago,2025-11-23,Lot's O' Nuts,Standard Class,17.45,12.45,71.35,7,Delayed,Poor,5,5.00
US-2024-156622-CHO-FUD-51000,Texas,Interior,Dallas,2025-11-23,Lot's O' Nuts,First Class,25.20,16.80,66.67,2,On Time,Excellent,7,8.40
US-2024-156622-CHO-TRI-54000,Texas,Interior,Dallas,2025-11-23,Wicked Choccy's,First Class,7.50,4.90,65.33,3,On Time,Good,2,2.60
US-2024-148992-CHO-SCR-58000,Illinois,Interior,Chicago,2025-11-23,Lot's O' Nuts,Standard Class,7.20,5.00,69.44,4,Moderate Delay,Good,2,2.20
US-2024-167017-CHO-FUD-51000,Michigan,Interior,Roseville,2025-11-23,Lot's O' Nuts,First Class,7.20,4.80,66.67,1,On Time,Excellent,2,2.40
US-2024-119004-CHO-SCR-58000,North Carolina,Gulf,Charlotte,2025-11-23,Lot's O' Nuts,Standard Class,28.80,20.00,69.44,7,Delayed,Poor,8,8.80
US-2024-166919-CHO-NUT-13000,Texas,Interior,Dallas,2025-11-23,Lot's O' Nuts,Standard Class,17.45,12.45,71.35,6,Delayed,Average,5,5.00
US-2024-119004-CHO-TRI-54000,North Carolina,Gulf,Charlotte,2025-11-23,Wicked Choccy's,Standard Class,3.75,2.45,65.33,5,Moderate Delay,Average,1,1.30
US-2024-119746-CHO-MIL-31000,Illinois,Interior,Chicago,2025-11-23,Wicked Choccy's,Standard Class,6.50,4.22,64.92,4,Moderate Delay,Good,2,2.28
US-2024-168641-CHO-TRI-54000,New York,Atlantic,New York City,2025-11-24,Wicked Choccy's,Standard Class,7.50,4.90,65.33,5,Moderate Delay,Average,2,2.60
US-2024-166436-CHO-SCR-58000,New York,Atlantic,New York City,2025-11-24,Lot's O' Nuts,Standard Class,21.60,15.00,69.44,6,Delayed,Average,6,6.60
US-2024-137505-CHO-SCR-58000,California,Pacific,Los Angeles,2025-11-24,Lot's O' Nuts,Same Day,7.20,5.00,69.44,1,On Time,Excellent,2,2.20
US-2024-103765-CHO-FUD-51000,Texas,Interior,Odessa,2025-11-24,Lot's O' Nuts,Standard Class,3.60,2.40,66.67,7,Delayed,Poor,1,1.20
US-2024-123701-CHO-FUD-51000,California,Pacific,San Francisco,2025-11-24,Lot's O' Nuts,First Class,14.40,9.60,66.67,2,On Time,Excellent,4,4.80
US-2024-168641-CHO-SCR-58000,New York,Atlantic,New York City,2025-11-24,Lot's O' Nuts,Standard Class,32.40,22.50,69.44,5,Moderate Delay,Average,9,9.90
US-2024-128118-CHO-NUT-13000,Tennessee,Gulf,Memphis,2025-11-24,Lot's O' Nuts,Standard Class,10.47,7.47,71.35,4,Moderate Delay,Good,3,3.00
US-2024-146535-CHO-MIL-31000,Kentucky,Gulf,Richmond,2025-11-24,Wicked Choccy's,Standard Class,3.25,2.11,64.92,4,Moderate Delay,Good,1,1.14
US-2024-128300-CHO-MIL-31000,South Carolina,Gulf,Summerville,2025-11-24,Wicked Choccy's,Second Class,26.00,16.88,64.92,4,Moderate Delay,Good,8,9.12
US-2024-169894-CHO-TRI-54000,Arizona,Pacific,Mesa,2025-11-24,Wicked Choccy's,Second Class,7.50,4.90,65.33,4,Moderate Delay,Good,2,2.60
US-2024-153654-CHO-TRI-54000,North Carolina,Gulf,Asheville,2025-11-24,Wicked Choccy's,Second Class,30.00,19.60,65.33,3,On Time,Good,8,10.40
US-2024-128118-CHO-NUT-13000,Tennessee,Gulf,Memphis,2025-11-24,Lot's O' Nuts,Standard Class,24.43,17.43,71.35,5,Moderate Delay,Average,7,7.00
US-2024-101945-CHO-NUT-13000,Texas,Interior,Houston,2025-11-24,Lot's O' Nuts,Standard Class,10.47,7.47,71.35,6,Delayed,Average,3,3.00
US-2024-131366-CHO-FUD-51000,Pennsylvania,Atlantic,Lancaster,2025-11-24,Lot's O' Nuts,Standard Class,25.20,16.80,66.67,7,Delayed,Poor,7,8.40
US-2024-166436-CHO-NUT-13000,New York,Atlantic,New York City,2025-11-24,Lot's O' Nuts,Standard Class,3.49,2.49,71.35,7,Delayed,Poor,1,1.00
US-2024-168641-CHO-FUD-51000,New York,Atlantic,New York City,2025-11-24,Lot's O' Nuts,Standard Class,7.20,4.80,66.67,5,Moderate Delay,Average,2,2.40
US-2024-162250-CHO-NUT-13000,California,Pacific,San Francisco,2025-11-24,Lot's O' Nuts,Same Day,3.49,2.49,71.35,0,On Time,Excellent,1,1.00
US-2024-169894-CHO-TRI-54000,Arizona,Pacific,Mesa,2025-11-24,Wicked Choccy's,Second Class,30.00,19.60,65.33,5,Moderate Delay,Average,8,10.40
US-2024-146535-CHO-SCR-58000,Kentucky,Gulf,Richmond,2025-11-24,Lot's O' Nuts,Standard Class,43.20,30.00,69.44,6,Delayed,Average,12,13.20
US-2024-105543-CHO-MIL-31000,Kansas,Interior,Garden City,2025-11-24,Wicked Choccy's,Same Day,3.25,2.11,64.92,0,On Time,Excellent,1,1.14
US-2024-164028-CHO-MIL-31000,California,Pacific,San Francisco,2025-11-24,Wicked Choccy's,Standard Class,45.50,29.54,64.92,6,Delayed,Average,14,15.96
US-2024-128300-CHO-NUT-13000,South Carolina,Gulf,Summerville,2025-11-24,Lot's O' Nuts,Second Class,6.98,4.98,71.35,3,On Time,Good,2,2.00
US-2024-131366-CHO-FUD-51000,Pennsylvania,Atlantic,Lancaster,2025-11-24,Lot's O' Nuts,Standard Class,7.20,4.80,66.67,5,Moderate Delay,Average,2,2.40
US-2024-133312-CHO-SCR-58000,California,Pacific,San Francisco,2025-11-25,Lot's O' Nuts,Standard Class,10.80,7.50,69.44,5,Moderate Delay,Average,3,3.30
US-2024-124765-CHO-FUD-51000,Florida,Gulf,Fort Lauderdale,2025-11-25,Lot's O' Nuts,Standard Class,18.00,12.00,66.67,7,Delayed,Poor,5,6.00
US-2024-109610-CHO-TRI-54000,Kentucky,Gulf,Louisville,2025-11-25,Wicked Choccy's,Second Class,7.50,4.90,65.33,3,On Time,Good,2,2.60
US-2024-150266-CHO-SCR-58000,Texas,Interior,Houston,2025-11-25,Lot's O' Nuts,Standard Class,18.00,12.50,69.44,7,Delayed,Poor,5,5.50
US-2024-150266-CHO-NUT-13000,Texas,Interior,Houston,2025-11-25,Lot's O' Nuts,Standard Class,17.45,12.45,71.35,5,Moderate Delay,Average,5,5.00
US-2024-150266-CHO-MIL-31000,Texas,Interior,Houston,2025-11-25,Wicked Choccy's,Standard Class,13.00,8.44,64.92,4,Moderate Delay,Good,4,4.56
US-2024-101665-CHO-FUD-51000,California,Pacific,San Francisco,2025-11-25,Lot's O' Nuts,Standard Class,7.20,4.80,66.67,6,Delayed,Average,2,2.40
US-2024-161459-CHO-FUD-51000,California,Pacific,Laguna Niguel,2025-11-25,Lot's O' Nuts,Second Class,21.60,14.40,66.67,5,Moderate Delay,Average,6,7.20
US-2024-155159-CHO-TRI-54000,Georgia,Gulf,Atlanta,2025-11-25,Wicked Choccy's,Second Class,33.75,22.05,65.33,3,On Time,Good,9,11.70
US-2024-129000-CHO-SCR-58000,Michigan,Interior,Canton,2025-11-25,Lot's O' Nuts,Second Class,10.80,7.50,69.44,3,On Time,Good,3,3.30
US-2024-133312-CHO-TRI-54000,California,Pacific,San Francisco,2025-11-25,Wicked Choccy's,Standard Class,3.75,2.45,65.33,4,Moderate Delay,Good,1,1.30
US-2024-150266-CHO-FUD-51000,Texas,Interior,Houston,2025-11-25,Lot's O' Nuts,Standard Class,18.00,12.00,66.67,5,Moderate Delay,Average,5,6.00
US-2024-161459-CHO-TRI-54000,California,Pacific,Laguna Niguel,2025-11-25,Wicked Choccy's,Second Class,18.75,12.25,65.33,3,On Time,Good,5,6.50
US-2024-141439-CHO-MIL-31000,Indiana,Interior,Richmond,2025-11-26,Wicked Choccy's,Standard Class,9.75,6.33,64.92,6,Delayed,Average,3,3.42
US-2024-135307-CHO-TRI-54000,Missouri,Interior,Gladstone,2025-11-26,Wicked Choccy's,First Class,11.25,7.35,65.33,1,On Time,Excellent,3,3.90
US-2024-141439-CHO-TRI-54000,Indiana,Interior,Richmond,2025-11-26,Wicked Choccy's,Standard Class,7.50,4.90,65.33,7,Delayed,Poor,2,2.60
US-2024-100097-CHO-NUT-13000,New York,Atlantic,New York City,2025-11-26,Lot's O' Nuts,Second Class,17.45,12.45,71.35,5,Moderate Delay,Average,5,5.00
US-2024-141439-CHO-FUD-51000,Indiana,Interior,Richmond,2025-11-26,Lot's O' Nuts,Standard Class,10.80,7.20,66.67,6,Delayed,Average,3,3.60
US-2024-155607-CHO-SCR-58000,New York,Atlantic,New York City,2025-11-26,Lot's O' Nuts,Standard Class,25.20,17.50,69.44,7,Delayed,Poor,7,7.70
US-2024-155957-CHO-MIL-31000,Ohio,Atlantic,Columbus,2025-11-26,Wicked Choccy's,Standard Class,9.75,6.33,64.92,7,Delayed,Poor,3,3.42
US-2024-155957-CHO-TRI-54000,Ohio,Atlantic,Columbus,2025-11-26,Wicked Choccy's,Standard Class,26.25,17.15,65.33,4,Moderate Delay,Good,7,9.10
US-2024-165029-CHO-NUT-13000,Georgia,Gulf,Atlanta,2025-11-26,Lot's O' Nuts,Standard Class,10.47,7.47,71.35,5,Moderate Delay,Average,3,3.00
US-2024-130526-CHO-NUT-13000,Illinois,Interior,Rockford,2025-11-26,Lot's O' Nuts,First Class,27.92,19.92,71.35,3,On Time,Good,8,8.00
US-2024-155607-CHO-FUD-51000,New York,Atlantic,New York City,2025-11-26,Lot's O' Nuts,Standard Class,14.40,9.60,66.67,5,Moderate Delay,Average,4,4.80
US-2024-135307-CHO-MIL-31000,Missouri,Interior,Gladstone,2025-11-26,Wicked Choccy's,First Class,6.50,4.22,64.92,3,On Time,Good,2,2.28
US-2024-141439-CHO-MIL-31000,Indiana,Interior,Richmond,2025-11-26,Wicked Choccy's,Standard Class,6.50,4.22,64.92,7,Delayed,Poor,2,2.28
US-2024-100097-CHO-MIL-31000,New York,Atlantic,New York City,2025-11-26,Wicked Choccy's,Second Class,16.25,10.55,64.92,5,Moderate Delay,Average,5,5.70
US-2024-141439-CHO-TRI-54000,Indiana,Interior,Richmond,2025-11-26,Wicked Choccy's,Standard Class,15.00,9.80,65.33,5,Moderate Delay,Average,4,5.20
US-2024-122700-CHO-TRI-54000,Ohio,Atlantic,Columbus,2025-11-26,Wicked Choccy's,Standard Class,30.00,19.60,65.33,5,Moderate Delay,Average,8,10.40
US-2024-107125-CHO-FUD-51000,California,Pacific,Los Angeles,2025-11-27,Lot's O' Nuts,Standard Class,10.80,7.20,66.67,4,Moderate Delay,Good,3,3.60
US-2024-102519-CHO-NUT-13000,Wisconsin,Interior,Milwaukee,2025-11-27,Lot's O' Nuts,First Class,3.49,2.49,71.35,1,On Time,Excellent,1,1.00
US-2024-132185-CHO-TRI-54000,North Carolina,Gulf,Asheville,2025-11-27,Wicked Choccy's,Standard Class,3.75,2.45,65.33,5,Moderate Delay,Average,1,1.30
US-2024-132185-CHO-SCR-58000,North Carolina,Gulf,Asheville,2025-11-27,Lot's O' Nuts,Standard Class,18.00,12.50,69.44,5,Moderate Delay,Average,5,5.50
US-2024-103352-CHO-MIL-31000,New York,Atlantic,New York City,2025-11-27,Wicked Choccy's,Second Class,9.75,6.33,64.92,4,Moderate Delay,Good,3,3.42
US-2024-103352-CHO-NUT-13000,New York,Atlantic,New York City,2025-11-27,Lot's O' Nuts,Second Class,20.94,14.94,71.35,5,Moderate Delay,Average,6,6.00
US-2024-107125-CHO-FUD-51000,California,Pacific,Los Angeles,2025-11-27,Lot's O' Nuts,Standard Class,25.20,16.80,66.67,7,Delayed,Poor,7,8.40
US-2024-159506-CHO-TRI-54000,Indiana,Interior,Columbus,2025-11-27,Wicked Choccy's,Standard Class,11.25,7.35,65.33,6,Delayed,Average,3,3.90
US-2024-101245-CHO-TRI-54000,California,Pacific,San Francisco,2025-11-27,Wicked Choccy's,Standard Class,18.75,12.25,65.33,4,Moderate Delay,Good,5,6.50
